For Sale:  Sig Sauer P938 9mm Night Sights,575                                                                    ,Sell/Trade,michigan,  7564888," Saturday, November 11, 2017",Handguns,Sig Sauer                                                                                ,Single Action                                                                                ,"I am selling my Sig Sauer P938 9mm. Excellent little carry gun. 3"" barrel, Tritium night sights, factory case and holster, 2 magazines. Low round count, Excellent Condition. Located in Cheboygan. $575 obo"
For Sale:  Beretta px4 compact,400                                                                    ,Sell/Trade,michigan,  7410479," Saturday, November 11, 2017",Handguns,Beretta USA                                                                                ,Double / Single Action                                                                                ,"For sale is a beretta px4 compact in 40 cal. Comes with 2 mags, Blackhawk holster nib, and possibly some ammo depending on right deal. Gun does not have a case. Lost it when I moved. Gun has a few minor scratches on the slide but nothing major. Less than 500 rounds down the pipe. Shoots flawless5 eight 6 - eight 7 nine - 8 two 0 five"
For Sale:  Ultra Slug Hunter - 12 ga,300                                                                    ,Sell/Trade,michigan,  7564814," Saturday, November 11, 2017",Shotguns,H&R                                                                                ,Break Open                                                                                ,"I am selling my Ultra Slug Hunter, I've had it for about 8 years. I put a new scope on it last year. It's a Nikon Prostaff, 3x9 I believe. I've shot deer with both 300 gr SST and Lightfields (525gr variants). It's sighted in with the Lightfields. I have a partial box if not more if I look a little harder. I've taken a Encore in trade with a 450 BM barrel. Prefer to sell to someone with a CPL. All local/federal laws apply. Will meet half way within reason."
"For Sale:  Ruger GP100 357 6""",550                                                                    ,Sell/Trade,michigan,  7564874," Saturday, November 11, 2017",Handguns,Ruger                                                                                ,Double / Single Action                                                                                ,"I am selling my ruger gp100 6 shot 357 magnum. Blued,  6"" barrel, low round count, excellent condition. $550 obo. Located in Cheboygan"
For Sale:  FN SCAR 16S EO TECH HARD CASE EXTRAS EXC,"2,450                                                                    ",Sell/Trade,michigan,  7564828," Saturday, November 11, 2017",Rifles,FN Herstal S.A.                                                                                ,Semi-automatic                                                                                ,"Excellent Condition FNH SCAR 16S Semi Auto Rifle In 5.56NATO, 4-30 Round Mags, Rail Covers, EO TECH Holographic L3 Sights, EO Tech L3 Magnifier, Pop Up Factory Sights, Club Case Hard Lockable Carry Case,"
For Sale/Trade:  Ruger 22/45 marklll ,260                                                                    ,Sell/Trade,michigan,  7564837," Saturday, November 11, 2017",Handguns,Ruger                                                                                ,N/A,"Here I have a Ruger 22/45 Mark lll Target model number 10158 with a 5 inch bull barrel. I put fiber optic sights on. It comes with all the original paperwork, the case, 2mags, the original sights. If the ad is up than the pistol is still for sale. No need to ask if it’s still available, I will remove if sold."
For Sale:  7MM Mag-P14 Centurion,400                                                                    ,Sell/Trade,michigan,  7564806," Saturday, November 11, 2017",Rifles,Century International Arms                                                                                ,N/A,"Lee Enfield American conversion 7MM Rem Mag.Century Arms Int'l St. Albans,NY. Good Condition. Fired little. Shiny Bore, Nice Chamber. No Bolt Pitting. Simmons 3-9X40 Scope.It's my Dad's rifle. He purchased in the 1990's. $ 400 OBO. Ask for Steve"
For Sale:  *PRICE DROP* PSA AR15 .300 AAC Blackout* | Like New | Oakland County | 800,750                                                                    ,Sell/Trade,michigan,  7564785," Saturday, November 11, 2017",Rifles,Palmetto State Armory                                                                                ,Semi-automatic                                                                                ,"Pistol Length 300 Blackout AR15 by PSA. 1:8 Nitride, freedom Mlock upper, PSA lower, all Magpul furniture including stock, pistol grip and vertical foregrip. Souforce tactical 45 degree front and rear BUS and Truglo 30mm red dot. Single point bungee sling. RangeMaxx tactical soft case and RangeMaxx ar15 combo tool. 6 magpul pmags and some ammo as a kicker. Put it together, took it to the range once, cleaned it and now it's a safe queen. Functions flawlessly, clean and mean."
For Sale:  Sig Mosquito,250                                                                    ,Sell/Trade,michigan,  7323114," Saturday, November 11, 2017",Handguns,Sig Sauer                                                                                ,N/A,Sig Mosquito 22. Price includes 2 magazines and a paddle holster.
For Sale:  Colt Defender 45,875                                                                    ,Sell/Trade,michigan,  7323070," Saturday, November 11, 2017",Handguns,Colt                                                                                ,N/A,Colt Defender 45 lightweight. Price includes 2 magazines and 800 rounds of ammunition.
For Sale:  M&P 15x 5.56,900                                                                    ,Sell/Trade,michigan,  7564762," Saturday, November 11, 2017",Rifles,Smith & Wesson                                                                                ,Semi-automatic                                                                                ,"like new in box M&P15Xlisted on the smith wesson websight msrp $1350still has price tag of $1150 on boxcomes with all paperwork included, lock and new unused mag, light mount and lightas picturedmay trade, should go without saying but, if your trade is worth less and I am interested, you will add cash or something to even out.I dont play the games, that I want a higher trade, trades dont make mine magicly worth more, I just want a fair trade.I like older smith revolversmini 14 or 30870 shotgunssig sauer 226 220 styleruger P91 pc9 pc4glock 19 17"
For Sale:  M1895 Nagant Revolver,275                                                                    ,Sell/Trade,michigan,  7564346," Saturday, November 11, 2017",Handguns,N/A,N/A,"For sale is a great condition russian M1895 Nagant Revolver in 7.62x38r. Holds 7 rounds in the cylinder and if you didn't already know this is one of the few revolvers out there that can actually be suppressed, so it's a pretty interesting design. Pistol works great and still has a good clean bore and overall finish is very nice. Seems to have been rearsenaled at some point in its life likely sometime around WWII so it's still just about perfect.For whatever reason this example is missing the double action fly and spring, both of which are available cheaply ($13 for the fly for example) from buymilsurp(dot)com. Without those two small parts the pistol still works fine but is simply restricted to single action only, which some of these were naturally manufactured as such anyways.Included are the original holster, lanyard, and cleaning tools.Asking $275 for the package deal. No shipping. Lowered the price a little as I figure if you elect to buy the two small missing parts to restore DA function it'll probably run you about $25 from the aforementioned supplier.Contact me via text at: 231-690-067fiveThanks"
For Sale/Trade:  Glock 36 ,360                                                                    ,Sell/Trade,michigan,  7564681," Saturday, November 11, 2017",Handguns,Glock                                                                                ,Striker Fire                                                                                ,"Glock 36 45 acp2 magazinesFiber optic front sight, night sight RearPolished barrel and extractorDo not have the original case, will come with one."
For Sale/Trade:  Palmetto State Armory AR15,700                                                                    ,Sell/Trade,michigan,  7543343," Saturday, November 11, 2017",Rifles,Palmetto State Armory                                                                                ,Semi-automatic                                                                                ,"A solid starter AR with nearly every accessory that someone would get to improve a stock gun.PSA Upper with M-LOC rails, mid length gas system, and an improved muzzle break. A lightweight Anderson AM15 lower with extended charging handle, single point sling attatchment (and bungee sling), Magpul buttstock and pistol grip, and an Anderson improved 5.5# trigger system.Comes with a Vortex SPARC II red dot, a 20 round magazine, and a box of American Eagle.100 rounds fired, and sighted in at 50 yards, 2MOA."
For Sale:  870 Remington Super Magnum,300                                                                    ,Sell/Trade,michigan,  7499047," Saturday, November 11, 2017",Shotguns,Remington                                                                                ,Pump Action                                                                                ,"870 Remington 12 ga Super Magnum Composit stock  2 3/4 to  3 1/2.    Matte finish 23"" Vent Rib Barrel. Rem Choke. No scratches, No rust. slight brown around Barrel lug.   slight bluing wear on bolt face. Gun has been used very little. Used not abused.."
For Sale:  H & R 700dl 22 mag semi auto,600                                                                    ,Sell/Trade,michigan,  7344856," Saturday, November 11, 2017",Rifles,H&R                                                                                ,Semi-automatic                                                                                ,Semi auto 22 mag. Made by H & R.  Model 700DL.  Gun is in excellent condition.  Has a high country 3.5-10x40 scope on it.  Comes with 3 mags.  $600
For Sale:  Win Model 70 xtr 300 H&H Mag +ammo,"1,050                                                                    ",Sell/Trade,michigan,  6605565," Saturday, November 11, 2017",Rifles,Winchester                                                                                ,Bolt Action                                                                                ,"Very well taken care of Winchester model 70 XTR chambered in 300 H&H Mag.  Has been ported by magna port.  Gun is easily 98% or better.  Includes the rings.  Gun is push feed not the claw.  No marks on gun, even the hinged floor plate is perfect. Have 4.5 boxes of older ammo for it that can be included for"
For Sale:  Winchester model 23 xtr pigeon grade,"2,000                                                                    ",Sell/Trade,michigan,  7170472," Saturday, November 11, 2017",Shotguns,Winchester                                                                                ,Side by Side                                                                                ,"Winchester Model 23 xtr pigeon grade side by side 12 gauge.  This gun has a single trigger, vent rib and removable choke tubes.  Two tubes are included.  Gun is n great shape, no bluing problems."
For Sale/Trade:  WTB 45 Colt revolver,0                                                                    ,Sell/Trade,minnesota,  7542375," Saturday, November 11, 2017",Handguns,N/A,Double / Single Action                                                                                ,looking to buy 45 Colt SA/DA revolver. At least 4@ barrel and no .410 guns. Please include pics/description and asking $thanks!
For Sale/Trade:  Charter Arms 44 SPL Bulldog Stainless,450                                                                    ,Sell/Trade,minnesota,  7523905," Saturday, November 11, 2017",Handguns,Charter Arms                                                                                ,Double / Single Action                                                                                ,"Charter Arms Bulldog Stainless Steel 44 Special 5 Shot Revolver with 2 1/2 inch barrel, single or double action, weight of the pistol is 21 ounces. Has never been carried and looks new with box and paperwork.  Nice double action and clean breaking light single action trigger.Would like to see a PTP or PTC face to face deals in MN only"
For Sale/Trade:  AK 47,575                                                                    ,Sell/Trade,minnesota,  7564549," Saturday, November 11, 2017",Rifles,N/A,Semi-automatic                                                                                ,"Romanian G model, 7.62x39mm, equipped the Patriotic Guard.  Chrome lined barrel, NDS-3 reciever, Forearm grip has been shaved off, Tapco trigger, Tapco muzzle break, Comes with two 30 round mags, Sling, and Bayonet with scabbard."
For Sale/Trade:  Zastava M70 bolt action ,380                                                                    ,Sell/Trade,minnesota,  7476347," Saturday, November 11, 2017",Rifles,Zastava                                                                                ,Bolt Action                                                                                ,"I have a new in box never fired Zastava M70 bolt acton rifle chambered in .270 . It has a strong Mauser action, The Barrel is cold hammer forged, and the stock is made from select quality Europen walnut with a nice grain. The receiver is Factory drilled and tapped for scope mount. The rifle hold 5 plus 1 rounds. Has a very nice blued finish. Comes with original box.More pics on requestMust be leagally able to own or buy a rifle."
For Sale/Trade:  Sig p229 9mm,700                                                                    ,Sell/Trade,minnesota,  7564892," Saturday, November 11, 2017",Handguns,Sig Sauer                                                                                ,Double / Single Action                                                                                ,"I have a nice p229 in 9mm, it has about 300 rounds threw it it comes with everything in the pic.price is obo. low ballers will not be Responded to, this pistol is just under a year old and I have close to $900 invested into it and no shipping"
For Sale:  22 Henry Lever Action ,325                                                                    ,Sell/Trade,minnesota,  7564853," Saturday, November 11, 2017",Rifles,Henry Repeating Arms                                                                                ,Lever Action                                                                                ,"Henry Frontier, Lever Action, .22LR, Rimfire, 20"" Octagon Barrel, 16+1 Rounds with Leather-wrapped lever, leather-wrapped stock with buttet holder. Like new $325 Sorry No Trades!"
"For Sale:  New PSA Free Floated Magpul Edition 16"" AR15 w/ Mags 5.56/223",600                                                                    ,Sell/Trade,minnesota,  6512485," Saturday, November 11, 2017",Rifles,Palmetto State Armory                                                                                ,Semi-automatic                                                                                ,"New in box AR15 from Palmetto State Armory 16 inch melonite coated free-floating barrel. Melonite is a high wear resistant coating that is thinner than chrome providing a more accurate barrel with a longer life expectancy. Great rifle but I'm cleaning out my closets so it must go. Don't just ask if its still available, I wont respond. If you're reading this ad it is available. Thanks.Features:- Chambered 5.56 also compatible with .223 ammo- 11 Inch Keymod Free Float Rail- Low Profile Gas Block- Magpul Stock / Magpul Pistol Grip- Premium Forged 7075-T6 A3 Upper- T-marked Rail- M4 Feedramp Cuts- 16 Inch Melonite Coated Barrel- 1in7 Twist Rate- Full auto profile bolt carrier is parkerized outside and chrome lined inside- Gas key is secured with grade 8 fasteners and staked- Bolt is made of shot-peened, Mil-spec Carpenter 158 steel- Mid-length gas system- Made in USAUpgrades:- Lifetime Warranty Polymer P80 Lower- Two Magpul PMAG 30 round magazines- Colt gold extractor spring- Extended Takedown PinsThis gun is very good quality, you will only need to provide and mount an optic.IMPORTANT : Cash only, price is 100% firm, no trades, no BS. Item must be picked up in Austin, MN with a valid ID and PTP or PTC. Must be a MN resident. Must sign a bill of sale. Call or text Phil at fivezeroseven.4403956  Thanks"
For Sale:  Sig Sauer SP2022 9mm Nitron Pistol w/ Night Sights Complete in Case,420                                                                    ,Sell/Trade,minnesota,  6434837," Saturday, November 11, 2017",Handguns,Sig Sauer                                                                                ,Double / Single Action                                                                                ,"Almost new - had 75 rounds through it. Full size 9mm SigPro 2022 pistol with Tritium night sights includes two 15 round magazines, holster, replacement backstrap, lock, lube, owners manual, and carry case. This model has a hammer decocker and is single or double action. Clean and ready to use. Dont just ask if its still available, I wont respond.READ THIS FIRST : Cash only, price is 100% firm, no trades, no BS. Item must be picked up in Austin, MN with a valid ID and PTP or PTC. Must be a MN resident. Must sign a bill of sale. Call or text Phil at fivezeroseven.4403956  Thanks"
For Sale/Trade:  Glock 17 MOS w/ Leupold Deltapoint ,800                                                                    ,Sell/Trade,minnesota,  7490402," Saturday, November 11, 2017",Handguns,Glock                                                                                ,Striker Fire                                                                                ,"Glock 17 MOS for sale or trade. Looking to move fast. Open to trade offers, if you want to trade it helps to send pictures."
For Sale:  Ruger mini 14 ranch rifle/tactical ,550                                                                    ,Sell/Trade,minnesota,  7356340," Saturday, November 11, 2017",Rifles,Ruger                                                                                ,Semi-automatic                                                                                ,Ruger mini 14 ranch rifle1/30 round magazine/precision mag1/20 round magazine (Ruger)great condition.763-438-1866
For Trade:  Trade,N/A,N/A,minnesota,  7332824," Saturday, November 11, 2017",Handguns,Heckler & Koch                                                                                ,N/A,I have a P30sk 9mm for trade. It comes with 2 10 round mags and a leather holster. I would like to trade for a 9mm or 45 single stack also would be interested in a 357 revolver. I'm open to offers handguns only.
For Sale:  Ruger LCR .375 Magnum,575                                                                    ,Sell/Trade,minnesota,  7516994," Saturday, November 11, 2017",Handguns,Ruger                                                                                ,Single Action                                                                                ,Excellent Condition.   Has Leather OWB holster.    Can shoot .357 mag or .38 Special Ammo   Can text you more photos... just email me your numberWill trade for .44 mag  .41 Mag 454 Casull Raging Bull or any other Large Caliber Revolvers   Would consider a Desert Eagle .44 .41 .50 caliber with Cash on My end.
For Sale:  REMINGTON PREMIERE 11-85 12 gauge Left hand ,550                                                                    ,Sell/Trade,minnesota,  7564629," Saturday, November 11, 2017",Shotguns,Remington                                                                                ,Semi-automatic                                                                                ,"Semiautomatic.  Used very little.  Rated at 95% condition by two local gun shops.  Minimal scratches.  No rust.  Light contour barrel. Comes with original shipping box, green plastic storage container, and the manual.  Will consider trade for right hand 11-87 of equal condition."
Want To Buy:  WTB 300 Blackout Rifle,N/A,N/A,minnesota,  7564689," Saturday, November 11, 2017",Rifles,N/A,Bolt Action                                                                                ,"Looking for a 300 Blackout rifle. I would prefer a bolt gun, but will look at a AR type Pistol also. Let mew know what you have. Thanks."
For Sale:  COLT Detective .38 Special,595                                                                    ,Sell/Trade,minnesota,  7564626," Saturday, November 11, 2017",Handguns,Colt                                                                                ,Double / Single Action                                                                                ,Nice Colt  Detective .38 Special.    Vrey good condition with original grips.
For Sale:  Sig Sauer P320 X5 Brand New,"1,100                                                                    ",Sell/Trade,minnesota,  7532930," Saturday, November 11, 2017",Handguns,Sig Sauer                                                                                ,Striker Fire                                                                                ,"Brand New Sig P320 X5. Unfired outside of the factory. Comes with 4 21 round magazines, Extra fiber optic fiber for the front sight, Lube, Lock and papers. Buyer needs to show me current PTC/PTP/ID. Will also have a bill of sale for buyer. Cash $1100"
"For Sale/Trade:  Springfield XDM 9mm - 6 mags, holsters, and more ",475                                                                    ,Sell/Trade,minnesota,  7564405," Saturday, November 11, 2017",Handguns,Springfield                                                                                ,N/A,"Up for sale is a basically brand new Springfield XDM, no more than 250 rounds through it. Mid-Sized 3.8 inch match barrel, interchangeable backstraps, extra fiber optic sights.6 factory magazines (three 13 round mags and three 19 round mags)Springfield holster and mag holsterGalco King tuck holsterpierce grip extendedbackstrapsoriginal case and paperworkTrades for Glock MOS or other nice guns. Open to hear tradescall or text with questions or offers 603-809-9726"
For Sale:  S&W 686 Plus - NEW IN STOCK! ,749                                                                    ,Sell/Trade,minnesota,  4105463," Saturday, November 11, 2017",Handguns,Smith & Wesson                                                                                ,Double / Single Action                                                                                ,"Brand new S&W 686 PLUS revolvers IN STOCK!357 magnum - 3"" - 7 shot - Stainless model # 150713357 magnum - 3"" - 7 shot - Stainless model # 150853357 magnum - 4"" - 7 shot - Stainless Model # 164194Your choice - $779.99 + tax for credit card or $749.99 + tax for cashAlso in stock - 686 6 shot - 4"" & 6"" - $30 less.MN buyer needs a MN permit & MN ID.Out of state? We can ship to your FFL for $30 incl insurance.Southwest ArmsStorefront Open12280 Zinran AveSavage, MN 55378"
For Sale:  Ruger American Pistol 45 -  Full & Compact - FREE Shipping,449                                                                    ,Sell/Trade,minnesota,  5126451," Saturday, November 11, 2017",Handguns,Ruger                                                                                ,Striker Fire                                                                                ,"Newest model from Ruger- American - Black frame/ black slide.4.5"" - 45acp - Case, Two 10rd mags - 2 gripsAmbi mag release & side lock.$469.99 + tax for credit card or $449.99 + tax for cash.Also in stock in 45 compact & 9mm - same priceMN buyer needs a MN permit & MN ID. Out of state?We can ship to your FFL for FREE including insurance. No tax in most states.Southwest ArmsStorefront Open12280 Zinran AveSavage, MN 55378"
For Sale:  WALTHER P22,319                                                                    ,Sell/Trade,minnesota,  7564208," Saturday, November 11, 2017",Handguns,Walther                                                                                ,Single Action                                                                                ,"Twin Cities Pawn has for sale a Walther P22 handgun with hard case, as well as two magazines, extra grips, and lock. perfect carry so own it today at a great deal.if u are interested or have any questions give us a call at (763)515-9234ask for Darnell, Steven, or Michael"
For Sale:  NIB Colt Rail Gun--Two Tone,"1,000                                                                    ",Sell/Trade,minnesota,  7383555," Saturday, November 11, 2017",Handguns,Colt                                                                                ,Single Action                                                                                ,I have a never been fired Colt 1911 Rail Gun in two tone.  I never got around to shooting it and figured should go to someone else that can shoot it.Comes with box and everything it did when I bought it.Email or Text: 612-305-8011
For Sale/Trade:  Custom glock for trade ,550                                                                    ,Sell/Trade,minnesota,  7319825," Saturday, November 11, 2017",Handguns,Glock                                                                                ,Single Action                                                                                ,"Looking to sell trade my gen 2 glock 23/19 with stippled frame. Has night sights. Comes with 3 factory Glock 23 13 rnd mags and 1 15 rnd aftermarket mag. Comes with alpha wolf 40-9 conversion berrle that is treaded, and is fully converted to 9mm. Will come with 2 factory glock 19 15rnd mags,  and blackhawk owb holster. The conversion berrle is brand new with about a houndred rounds through it.  I do not have the original box. But it will come with a Glock box and everything that come from the factory. Mainly looking to trade for an AK, CZ,  glock 19 mos, possible other handguns as well or will sell for $550"
For Sale:  .50 Power Belt Aero 295 grain bullets,20                                                                    ,Sell/Trade,minnesota,  7564027," Saturday, November 11, 2017",Muzzle Loaders,Connecticut Valley Arms                                                                                ,N/A,"I have (39) .50 caliber Power Belt Aerotip 295 grain muzzleloader bullets I am looking to sell.  Per Sportsman guide normally 15 for $20.  I'm selling 39 @ $20.  Decided to go with sabots.  Willing to trade for loose powder (blackhorn, 777, triple 7, etc.) or let me know what you have.https://www.sportsmansguide.com/product/index/cva-powerbelt-50-caliber-aero-tip-copper-series-black-powder-bullets-295-grain-15-pack?a=1590214"
For Sale:   Springfield 1911-A1 Range Officer .45ACP 5 Inch Barrel Cocobolo Grips Stainless Steel Finish 7 Round NEW NEVER FIRED Item # PI9124L,800                                                                    ,Sell/Trade,minnesota,  6399321," Saturday, November 11, 2017",Handguns,Springfield                                                                                ,Double / Single Action                                                                                ,I have a brand new Springfield 1911-A1 Range Office in .45ACP5 inch barrel7 roundStainless steel match grade barrelFiber optic front and fully adjustable target read sightLong aluminum match grade trigger with 5-6 pound trigger pullCocobolo gripsForged stainless steel frame and slideGI style recoil systemComes with 2 stainless steel magazinesHard pistol caseCable lockItem #PI9124LMSRP is $1055Price to sell at $800This gun has not been fired.
For Sale/Trade:  Sig P227 Nitron w/ extras,0                                                                    ,Sell/Trade,minnesota,  7563783," Saturday, November 11, 2017",Handguns,Sig Sauer                                                                                ,Double / Single Action                                                                                ,"Sig P227 Nitron model. Night sights, SRT, six factory mags, two holsters, G10 hogue grips.Looking for sub moa bolt long guns, high end pistols, AR's. Let me me know what you have."
Want To Buy:  WTB Smith WessonTSW,N/A,N/A,minnesota,  6718965," Saturday, November 11, 2017",Handguns,Smith & Wesson                                                                                ,Double / Single Action                                                                                ,"I am looking for a Smith and Wesson 4563 or 4566 TSW, as well as a 5906 TSW. Please contact me if you are willing to part ways with one."
For Sale/Trade:  Ak47,1                                                                    ,Sell/Trade,minnesota,  6776496," Saturday, November 11, 2017",Rifles,N/A,Semi-automatic                                                                                ,"I have a next to new m+m m10 in 7.62x39 up for sale or trade. I have upgraded the quad rail to a Midwest industries extended ak rail. This firearm has less than 300 rounds through it. Does not include light or fore grip. Included is the sling and five 30 round mags.I am in no need of having to sell this gun, so low ball offers will not be entertained. Open to a variety of firearms for trade as well as just cash offers."
For Sale/Trade:  Kimber Custom 2,1                                                                    ,Sell/Trade,minnesota,  7056394," Saturday, November 11, 2017",Handguns,Kimber                                                                                ,Single Action                                                                                ,"I have a Kimber custom 2 up for sale or trade. Comes with everything in the picture. No need to sell, so no need to low ball."
For Sale/Trade:  Remington 700,650                                                                    ,Sell/Trade,minnesota,  7253116," Saturday, November 11, 2017",Rifles,Remington                                                                                ,Bolt Action                                                                                ,"Next to NIB, only has a box of 20 rounds fired through the gun. Just used for break in and sighting in of rifle. This is a Remington SPS BDL chambered in 30-06 Springfield with the mossy oak stock. Ammo in not included in the sale."
For Sale:  AREX  Zero1T - Tactical - FREE Shipping,769                                                                    ,Sell/Trade,minnesota,  7154573," Saturday, November 11, 2017",Handguns,N/A,Double / Single Action                                                                                ,"AREX - Zero 1T - Tactical - New In Stock - Similar to the Sig P226.Threaded Barrel - Optic Ready -9mm - 4.9"" - Accessory rail - Decocker / safety.Alloy frame - Imported from Slovenia by the FIME Group.(Importers of the Vepr)These are great shooting pistols. Case & two 20rd mags.Mounting hardware included.$789.99 credit card / $769.99 cashMN buyer needs a MN permit & MN ID. Out of state?We can ship to your FFL for FREE including insurance.Southwest ArmsStorefront Open12280 Zinran AveSavage, MN 55378"
"For Sale:  Springfield XDs45 3.3"" ",499                                                                    ,Sell/Trade,minnesota,  4251333," Saturday, November 11, 2017",Handguns,Springfield                                                                                ,Striker Fire                                                                                ,"XDs 45acp 3.3"" from Springfield. In StockOnly 1"" wide. Super shooters -Great carry guns. Case, 2 mags (5rd & 6rd) , fiber optic front sight, 2 sizes of backstraps.These are new guns.45acp Black - 3.3"" barrel$519.99 + tax for credit card or $499.99 + tax for cashMN buyer needs a MN permit & MN ID. Out of state?We can ship to your FFL for $20 including insurance. No tax in most states.Southwest Arms - ThunderjohnStorefront Open12280 Zinran AveSavage, MN 55378"
For Sale:  Ruger 556 MPR - New model - In Stock,719                                                                    ,Sell/Trade,minnesota,  7400902," Saturday, November 11, 2017",Rifles,Ruger                                                                                ,Semi-automatic                                                                                ,"New Model from Ruger - AR556 MPR (Multi Purpose Rifle).223/5.56 NATO with 18"" barrel - 1:8 twist.Rifle length gas system. Ruger muzzle brake.Two stage trigger - 15"" Free float MLOK handguard.Model 8514 - One 30rd Pmag. Magpul stock & grip.$739.99 + tax for credit card or $719.99 + tax for cash.MN buyer needs a MN permit & MN ID. Out of state? We can shipto your FFL, where legal for $40. No tax in most states.Southwest Arms - ThunderjohnStorefront Open12280 Zinran AveSavage, MN 55378"
For Sale:  Smith&Wesson 5.56x45mm  package deal,590                                                                    ,Sell/Trade,minnesota,  7563742," Saturday, November 11, 2017",Rifles,Smith & Wesson                                                                                ,Semi-automatic                                                                                ,"Smith&Wesson m@p 15 5.56x45mm package deal you get a 3x9x40 scope, 2-30 round magazines, a nice black rifle case, 480 round of ppu brass ammo and a safety lock. No trades or low ballers."
For Sale:  Remington Targetmaster,150                                                                    ,Sell/Trade,minnesota,  7477686," Saturday, November 11, 2017",Rifles,Remington                                                                                ,Single Shot                                                                                ,"1947 Remington Targetmaster Model 510Single shot22. short, long, long rifle"
For Sale:  SW Model 60 Pro Series Package ,650                                                                    ,Sell/Trade,minnesota,  7563735," Saturday, November 11, 2017",Handguns,Smith & Wesson                                                                                ,Double / Single Action                                                                                ,"This Smith and Wesson Pro Series revolver is a work of art. It's wooden grip and brushed satin finish make it look as beautiful as it shoots. Five shots of .38 SW special. Ready for carrying because I'm including a quality de Santos leather holster, two speed loaders, two speed strips and a holster for the speed loaders. Absolutely mint condition. Retails for $800 without the package. You get a price reduction plus the extras AND there is NO sales tax on any of it. You must have a valid permit to carry or purchase and a valid MN driver's licence to buy. Only reasonable offers will be entertained."
For Trade:  Remington R1 Enhanced 1911 Semiautomatic Pistol,N/A,N/A,minnesota,  7265509," Saturday, November 11, 2017",Handguns,Remington                                                                                ,Single Action                                                                                ,"Like new Remington R1 Enhanced 1911 45acp pistol with two factory magazines.  Interested in a trade/partial trade + cash for 44 Magnum revolver.  Ruger, Smith Wesson?  Might be interested in a 44 magnum rifle as well. RE 1 Enhanced trade value $650.00"
"For Sale:  Magnum Research ""Baby Eagle"" 40 S&W",525                                                                    ,Sell/Trade,minnesota,  7479274," Saturday, November 11, 2017",Handguns,Magnum Research                                                                                ,Double / Single Action                                                                                ,"New as in never shot Magnum Research Baby Desert Eagle II 40 S&W full size pistol. Steel frame with 4.52"" barrel. Comes with 2 factory 12 round magazines, case.  Israeli Weapons Industry (IWI) built these for Magnum Research of Pliny, Minnesota. Then in 2010 Kahr bought Research Magnum and in 2011 they started importing the Baby Eagle III.  Requires Permit to Carry or Purchase and one page bill of sale"
For Sale:  Stoeger Cougar 9MM,400                                                                    ,Sell/Trade,minnesota,  7301715," Saturday, November 11, 2017",Handguns,N/A,Double / Single Action                                                                                ,New in case (and outer box) Stoeger Cougar 8000 F 9MM semiauto pistol.  Permit to Carry or Purchase and bill of sale required. Also have the same pistol in 40 S&W.  Less than a box of ammo through it. $400.00
For Sale:  CZ P-10c MINT CONDITION,450                                                                    ,Sell/Trade,minnesota,  7563677," Saturday, November 11, 2017",Handguns,CZ USA                                                                                ,Striker Fire                                                                                ,"For sale is a brand new CZ P10-c 9mm semi auto. Only 100 rounds through it. Guess I'm just not a striker-fire fan (I have two other CZs, both hammer fire). Includes everything that came in the case, including 3 backstraps. To purchase, you must have a valid permit to carry or purchase plus a valid MN Driver's License. Save money on the gun and pay no sales tax. Reasonable offers only."
For Sale:  1851 Navy Revolver,115                                                                    ,Sell/Trade,minnesota,  7506682," Saturday, November 11, 2017",Muzzle Loaders,Connecticut Valley Arms                                                                                ,N/A,"Connecticut Valley Arms Italian reproduction of the iconic .36 caliber Model 1851 Colt Revolver.This one was a kit and the builder passed on and never fired it.  The brass is not high polished, but mechanically perfect and reviews indicate they are fun and accurate black powder shooters.15 minutes north of downtown St. Paul.651 seven six two 4706"
For Sale:  WWI Colt 1911 and rig,"1,500                                                                    ",Sell/Trade,minnesota,  6580548," Saturday, November 11, 2017",Handguns,Colt                                                                                ,Single Action                                                                                ,"WWI Colt ""Black Army"" 1911This Colt Model of 1911 has a 440K serial number and dates to 1918.  It is referred to as a ""Black Army"" because of what was originally a crude, brushed blued finish during late WWI production.  It has ""AA"" markings which indicate an ""Augusta Arsenal"" overhaul sometime after 1918.  Likely this is where the arched mainspring housing was installed and the GI plastic grips took the place of the original wood grips.  Sometime after separating from service, the family of the vet tells me their dad decided to have the slide and frame hot-blued.  The barrel (marked ""P"" and ""H"" on the chamber hood) is in excellent original condition and did not get refinished.Other than the mainspring housing and plastic grips, all other parts appear to be original WWI Colt production.  Though many exterior markings are faint, they are all present and the pistol shoots reliably and quite accurately despite the very fine early 1911 sights.I've got several accessories that should stay with the pistol.  They are all GI but were WWII issue.  Includes:1942 Boyt GI flapped holster in excellent condition3 GI 1911 magazines (one marked ""L"")Canvass GI 1911 double magazine pouch1911 WWII shoulder holster that has a very ""been there, done that"" field maintained appeal$1500 for all.15 minutes north of downtown St. Paul."
For Sale:  Smith & Wesson Model 617 22 LR,625                                                                    ,Sell/Trade,minnesota,  7563574," Saturday, November 11, 2017",Handguns,Smith & Wesson                                                                                ,Double / Single Action                                                                                ,Smith and Wesson Model 617 22 LR 10 shot RevolverHas aftermarket wood grip - also has factory gripNo ShippingMust have Permit to Purchase or CC Permit
